ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
1999-10-01,13.734834998417185,13.12274777824677,26.514400473730085,13.734834998417185,13.734834998417185,0.41885481398683116,0.41885481398683116,0.41885481398683116,-0.0215461521389992,-0.0215461521389992,-0.0215461521389992,0.44040096612583035,0.44040096612583035,0.44040096612583035,0.0,0.0,0.0,19.487736756819032
1999-10-02,13.734955514147352,12.760488672212624,26.061848956548427,13.734955514147352,13.734955514147352,0.4166958546469054,0.4166958546469054,0.4166958546469054,-0.005245551846665362,-0.005245551846665362,-0.005245551846665362,0.42194140649357076,0.42194140649357076,0.42194140649357076,0.0,0.0,0.0,19.45825454065221
1999-10-03,13.73507602987752,12.660542196405526,26.749108027904455,13.73507602987752,13.73507602987752,0.4132264793656468,0.4132264793656468,0.4132264793656468,0.010181840655576056,0.010181840655576056,0.010181840655576056,0.40304463871007074,0.40304463871007074,0.40304463871007074,0.0,0.0,0.0,19.410773141523293
1999-10-04,13.735196545607689,12.360668773877133,25.801374579747776,13.735196545607689,13.735196545607689,0.3946134333829287,0.3946134333829287,0.3946134333829287,0.01090744489632217,0.01090744489632217,0.01090744489632217,0.38370598848660653,0.38370598848660653,0.38370598848660653,0.0,0.0,0.0,19.15528961265928
1999-10-05,13.735317061337856,12.813435617075518,25.23943804359568,13.735317061337856,13.735317061337856,0.37633411835992453,0.37633411835992453,0.37633411835992453,0.012406381182328168,0.012406381182328168,0.012406381182328168,0.36392773717759636,0.36392773717759636,0.36392773717759636,0.0,0.0,0.0,18.904385498010466
1999-10-06,13.735437577068023,11.60629703824217,24.746765680907707,13.735437577068023,13.735437577068023,0.34341927213546775,0.34341927213546775,0.34341927213546775,-0.00030065994857739545,-0.00030065994857739545,-0.00030065994857739545,0.34371993208404517,0.34371993208404517,0.34371993208404517,0.0,0.0,0.0,18.452451552246877
1999-10-07,13.73555809279819,11.584688963584222,24.790175038294702,13.73555809279819,13.73555809279819,0.31669768394273917,0.31669768394273917,0.31669768394273917,-0.006403302799999178,-0.006403302799999178,-0.006403302799999178,0.32310098674273835,0.32310098674273835,0.32310098674273835,0.0,0.0,0.0,18.085577528448322
1999-10-08,13.735678608528358,10.439578519245766,24.54746612034825,13.735678608528358,13.735678608528358,0.28055189212077347,0.28055189212077347,0.28055189212077347,-0.02154615213900326,-0.02154615213900326,-0.02154615213900326,0.3020980442597767,0.3020980442597767,0.3020980442597767,0.0,0.0,0.0,17.589249231713822
1999-10-09,13.735799124258525,10.761393750207818,24.884675850894332,13.735799124258525,13.735799124258525,0.2755015312900883,0.2755015312900883,0.2755015312900883,-0.005245551846644219,-0.005245551846644219,-0.005245551846644219,0.2807470831367325,0.2807470831367325,0.2807470831367325,0.0,0.0,0.0,17.520032816484804
1999-10-10,13.735919639988694,10.696926824395685,24.267479249631478,13.735919639988694,13.735919639988694,0.2692745928201244,0.2692745928201244,0.2692745928201244,0.0101818406555902,0.0101818406555902,0.0101818406555902,0.25909275216453415,0.25909275216453415,0.25909275216453415,0.0,0.0,0.0,17.4346538080566
1999-10-11,13.736040155718861,10.319600352234682,24.052887304008248,13.736040155718861,13.736040155718861,0.24809537352375113,0.24809537352375113,0.24809537352375113,0.010907444896320033,0.010907444896320033,0.010907444896320033,0.23718792862743113,0.23718792862743113,0.23718792862743113,0.0,0.0,0.0,17.143888168889177
1999-10-12,13.73616067144903,9.940569073022704,23.188142980344836,13.73616067144903,13.73616067144903,0.2274993832440574,0.2274993832440574,0.2274993832440574,0.01240638118233648,0.01240638118233648,0.01240638118233648,0.21509300206172094,0.21509300206172094,0.21509300206172094,0.0,0.0,0.0,16.861128752344964
1999-10-13,13.736281187179198,9.220808444606233,22.893109722274907,13.736281187179198,13.736281187179198,0.19257423397633494,0.19257423397633494,0.19257423397633494,-0.0003006599485832289,-0.0003006599485832289,-0.0003006599485832289,0.1928748939249182,0.1928748939249182,0.1928748939249182,0.0,0.0,0.0,16.381535014483774
1999-10-14,13.736401702909365,9.207049581246533,23.005060646150785,13.736401702909365,13.736401702909365,0.1642025287221942,0.1642025287221942,0.1642025287221942,-0.00640330280000411,-0.00640330280000411,-0.00640330280000411,0.17060583152219833,0.17060583152219833,0.17060583152219833,0.0,0.0,0.0,15.991953598070937
1999-10-15,13.736522218639532,8.63465679241694,21.64464383963277,13.736522218639532,13.736522218639532,0.12681575004320714,0.12681575004320714,0.12681575004320714,-0.02154615213900731,-0.02154615213900731,-0.02154615213900731,0.14836190218221446,0.14836190218221446,0.14836190218221446,0.0,0.0,0.0,15.478529586781486
1999-10-16,13.736642734369699,9.178193847569348,22.433896601957972,13.736642734369699,13.736642734369699,0.12097586890039064,0.12097586890039064,0.12097586890039064,-0.005245551846636194,-0.005245551846636194,-0.005245551846636194,0.12622142074702683,0.12622142074702683,0.12622142074702683,0.0,0.0,0.0,15.398445024934311
1999-10-17,13.736763250099868,8.126326737955624,21.960412817518517,13.736763250099868,13.736763250099868,0.11444499039112511,0.11444499039112511,0.11444499039112511,0.010181840655583103,0.010181840655583103,0.010181840655583103,0.10426314973554202,0.10426314973554202,0.10426314973554202,0.0,0.0,0.0,15.308866988262707
1999-10-18,13.736883765830035,8.000373882697462,21.740092097921266,13.736883765830035,13.736883765830035,0.0934718617577774,0.0934718617577774,0.0934718617577774,0.010907444896312438,0.010907444896312438,0.010907444896312438,0.08256441686146497,0.08256441686146497,0.08256441686146497,0.0,0.0,0.0,15.020895866172356
1999-10-19,13.737004281560203,7.884420302045801,21.364650326198454,13.737004281560203,13.737004281560203,0.07360555995599884,0.07360555995599884,0.07360555995599884,0.012406381182329434,0.012406381182329434,0.012406381182329434,0.0611991787736694,0.0611991787736694,0.0611991787736694,0.0,0.0,0.0,14.748124173822395
1999-10-20,13.73712479729037,7.656000318909102,21.183482481483225,13.73712479729037,13.73712479729037,0.039935422850027366,0.039935422850027366,0.039935422850027366,-0.00030065994858906406,-0.00030065994858906406,-0.00030065994858906406,0.040236082798616436,0.040236082798616436,0.040236082798616436,0.0,0.0,0.0,14.285722684813756
1999-10-21,13.737245313020539,7.564705745090477,20.774856184180067,13.737245313020539,13.737245313020539,0.013333277197887856,0.013333277197887856,0.013333277197887856,-0.006403302799994438,-0.006403302799994438,-0.006403302799994438,0.019736579997882295,0.019736579997882295,0.019736579997882295,0.0,0.0,0.0,13.920407812714426
1999-10-22,13.737365828750708,6.780985968276857,19.64997517303504,13.737365828750708,13.737365828750708,-0.021793009194329718,-0.021793009194329718,-0.021793009194329718,-0.02154615213900496,-0.02154615213900496,-0.02154615213900496,-0.00024685705532476003,-0.00024685705532476003,-0.00024685705532476003,0.0,0.0,0.0,13.437987288938873
1999-10-23,13.737486344480875,7.270690895438313,20.394398493287657,13.737486344480875,13.737486344480875,-0.024917911604916108,-0.024917911604916108,-0.024917911604916108,-0.0052455518466667135,-0.0052455518466667135,-0.0052455518466667135,-0.019672359758249394,-0.019672359758249394,-0.019672359758249394,0.0,0.0,0.0,13.395176874075359
1999-10-24,13.737606860211041,6.543721374364742,20.368437847819198,13.737606860211041,13.737606860211041,-0.028328242383431446,-0.028328242383431446,-0.028328242383431446,0.010181840655583124,0.010181840655583124,0.010181840655583124,-0.03851008303901457,-0.03851008303901457,-0.03851008303901457,0.0,0.0,0.0,13.348444603306692
1999-10-25,13.737727375941208,6.283078570805567,19.847317591705274,13.737727375941208,13.737727375941208,-0.04583592916443588,-0.04583592916443588,-0.04583592916443588,0.010907444896317172,0.010907444896317172,0.010907444896317172,-0.056743374060753055,-0.056743374060753055,-0.056743374060753055,0.0,0.0,0.0,13.108045877057235
1999-10-26,13.737847891671377,6.4045654465068536,19.849424913974524,13.737847891671377,13.737847891671377,-0.06196326951415556,-0.06196326951415556,-0.06196326951415556,0.012406381182322386,0.012406381182322386,0.012406381182322386,-0.07436965069647794,-0.07436965069647794,-0.07436965069647794,0.0,0.0,0.0,12.88660592021527
1999-10-27,13.737968407401544,5.384244494879655,19.102152226318292,13.737968407401544,13.737968407401544,-0.09170161709404462,-0.09170161709404462,-0.09170161709404462,-0.0003006599485971557,-0.0003006599485971557,-0.0003006599485971557,-0.09140095714544746,-0.09140095714544746,-0.09140095714544746,0.0,0.0,0.0,12.478174488855926
1999-10-28,13.738088923131713,5.318108536246796,18.744819463068254,13.738088923131713,13.738088923131713,-0.11426747462732278,-0.11426747462732278,-0.11426747462732278,-0.006403302799976708,-0.006403302799976708,-0.006403302799976708,-0.10786417182734608,-0.10786417182734608,-0.10786417182734608,0.0,0.0,0.0,12.168272195679856
1999-10-29,13.73820943886188,4.99728489784563,18.806172080174047,13.73820943886188,13.73820943886188,-0.14534700341938603,-0.14534700341938603,-0.14534700341938603,-0.021546152138999495,-0.021546152138999495,-0.021546152138999495,-0.12380085128038652,-0.12380085128038652,-0.12380085128038652,0.0,0.0,0.0,11.741401864575382
1999-10-30,13.738329954592048,4.973537175263925,18.359124294002616,13.738329954592048,13.738329954592048,-0.14451225483414432,-0.14451225483414432,-0.14451225483414432,-0.005245551846645569,-0.005245551846645569,-0.005245551846645569,-0.13926670298749874,-0.13926670298749874,-0.13926670298749874,0.0,0.0,0.0,11.752972915198484
1999-10-31,13.738450470322217,4.587556320985413,18.002784454225612,13.738450470322217,13.738450470322217,-0.14414884896639507,-0.14414884896639507,-0.14414884896639507,0.010181840655583143,0.010181840655583143,0.010181840655583143,-0.1543306896219782,-0.1543306896219782,-0.1543306896219782,0.0,0.0,0.0,11.75806864844344
1999-11-01,13.738570986052384,4.8514573798845335,18.422253301871592,13.738570986052384,13.738570986052384,-0.1581663319913787,-0.1581663319913787,-0.1581663319913787,0.010907444896321908,0.010907444896321908,0.010907444896321908,-0.1690737768877006,-0.1690737768877006,-0.1690737768877006,0.0,0.0,0.0,11.5655916063853
1999-11-02,13.73869150178255,5.064421421871261,18.15001272410848,13.73869150178255,13.73869150178255,-0.17118096549152648,-0.17118096549152648,-0.17118096549152648,0.012406381182330697,0.012406381182330697,0.012406381182330697,-0.18358734667385718,-0.18358734667385718,-0.18358734667385718,0.0,0.0,0.0,11.386889025917183
1999-11-03,13.738812017512718,4.3464931400090485,18.00697804242906,13.738812017512718,13.738812017512718,-0.1982719663399398,-0.1982719663399398,-0.1982719663399398,-0.0003006599485857963,-0.0003006599485857963,-0.0003006599485857963,-0.19797130639135402,-0.19797130639135402,-0.19797130639135402,0.0,0.0,0.0,11.014790743625676
1999-11-04,13.738932533242886,3.5535245391381864,17.460318859540365,13.738932533242886,13.738932533242886,-0.2187352366598155,-0.2187352366598155,-0.2187352366598155,-0.006403302799989697,-0.006403302799989697,-0.006403302799989697,-0.21233193385982582,-0.21233193385982582,-0.21233193385982582,0.0,0.0,0.0,10.733743874130765
1999-11-05,13.739053048973053,3.539637336721442,17.040989026921178,13.739053048973053,13.739053048973053,-0.2483256568730528,-0.2483256568730528,-0.2483256568730528,-0.02154615213900355,-0.02154615213900355,-0.02154615213900355,-0.22677950473404926,-0.22677950473404926,-0.22677950473404926,0.0,0.0,0.0,10.327293675773102
1999-11-06,13.739173564703222,4.062588717966617,17.654797846419637,13.739173564703222,13.739173564703222,-0.24667130782996638,-0.24667130782996638,-0.24667130782996638,-0.005245551846624426,-0.005245551846624426,-0.005245551846624426,-0.24142575598334196,-0.24142575598334196,-0.24142575598334196,0.0,0.0,0.0,10.350113652994978
1999-11-07,13.739294080433389,3.9535284913563418,17.376682256687815,13.739294080433389,13.739294080433389,-0.24619940352561276,-0.24619940352561276,-0.24619940352561276,0.01018184065556893,0.01018184065556893,0.01018184065556893,-0.2563812441811817,-0.2563812441811817,-0.2563812441811817,0.0,0.0,0.0,10.356688072967707
1999-11-08,13.739414596163558,3.2579469320465626,17.357584456351823,13.739414596163558,13.739414596163558,-0.2608452162711262,-0.2608452162711262,-0.2608452162711262,0.010907444896319769,0.010907444896319769,0.010907444896319769,-0.27175266116744595,-0.27175266116744595,-0.27175266116744595,0.0,0.0,0.0,10.155554024388605
1999-11-09,13.739535111893726,3.4341516502125122,16.69158723492828,13.739535111893726,13.739535111893726,-0.27523379071345155,-0.27523379071345155,-0.27523379071345155,0.012406381182331745,0.012406381182331745,0.012406381182331745,-0.28764017189578334,-0.28764017189578334,-0.28764017189578334,0.0,0.0,0.0,9.95795078040665
