ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2023-11-02,14.481560754362047,5.1194704075938136,18.71944670592914,14.481560754362047,14.481560754362047,-0.18999064947387428,-0.18999064947387428,-0.18999064947387428,-0.006403302800014029,-0.006403302800014029,-0.006403302800014029,-0.18358734667386026,-0.18358734667386026,-0.18358734667386026,0.0,0.0,0.0,11.730199621245431
2023-11-03,14.481898908526208,4.365405455815964,17.73094309393757,14.481898908526208,14.481898908526208,-0.21951745853036408,-0.21951745853036408,-0.21951745853036408,-0.02154615213900451,-0.02154615213900451,-0.02154615213900451,-0.19797130639135957,-0.19797130639135957,-0.19797130639135957,0.0,0.0,0.0,11.302869265432882
2023-11-04,14.48223706269037,4.184366785786009,18.50606798655292,14.48223706269037,14.48223706269037,-0.21757748570653437,-0.21757748570653437,-0.21757748570653437,-0.005245551846689355,-0.005245551846689355,-0.005245551846689355,-0.21233193385984503,-0.21233193385984503,-0.21233193385984503,0.0,0.0,0.0,11.331228335184214
2023-11-05,14.482575216854531,3.9941050147182726,18.33071172675487,14.482575216854531,14.482575216854531,-0.21659766407843045,-0.21659766407843045,-0.21659766407843045,0.010181840655590094,0.010181840655590094,0.010181840655590094,-0.22677950473402056,-0.22677950473402056,-0.22677950473402056,0.0,0.0,0.0,11.345683255043673
2023-11-06,14.482913371018693,4.557174335077625,17.77756367661472,14.482913371018693,14.482913371018693,-0.23051831108697005,-0.23051831108697005,-0.23051831108697005,0.010907444896328368,0.010907444896328368,0.010907444896328368,-0.2414257559832984,-0.2414257559832984,-0.2414257559832984,0.0,0.0,0.0,11.144336641112568
2023-11-07,14.483251525182856,3.6600278799400567,17.387243272363076,14.483251525182856,14.483251525182856,-0.24397486299884083,-0.24397486299884083,-0.24397486299884083,0.012406381182326209,0.012406381182326209,0.012406381182326209,-0.25638124418116703,-0.25638124418116703,-0.25638124418116703,0.0,0.0,0.0,10.949702218548616
2023-11-08,14.483589679347018,3.6028692056853426,17.324519877493728,14.483589679347018,14.483589679347018,-0.27205332111603286,-0.27205332111603286,-0.27205332111603286,-0.0003006599486044849,-0.0003006599486044849,-0.0003006599486044849,-0.27175266116742836,-0.27175266116742836,-0.27175266116742836,0.0,0.0,0.0,10.543281005398764
2023-11-09,14.483927833511178,3.537333897551456,16.773208439447135,14.483927833511178,14.483927833511178,-0.2940434746957347,-0.2940434746957347,-0.2940434746957347,-0.0064033027999575234,-0.0064033027999575234,-0.0064033027999575234,-0.28764017189577723,-0.28764017189577723,-0.28764017189577723,0.0,0.0,0.0,10.225023366103285
2023-11-10,14.484265987675343,2.6465058718205494,16.563848135148543,14.484265987675343,14.484265987675343,-0.32568099203515855,-0.32568099203515855,-0.32568099203515855,-0.021546152138999047,-0.021546152138999047,-0.021546152138999047,-0.3041348398961595,-0.3041348398961595,-0.3041348398961595,0.0,0.0,0.0,9.767015871908132
2023-11-11,14.484604141839503,2.476962240767928,16.34356775873991,14.484604141839503,14.484604141839503,-0.32656175657563874,-0.32656175657563874,-0.32656175657563874,-0.005245551846655093,-0.005245551846655093,-0.005245551846655093,-0.32131620472898365,-0.32131620472898365,-0.32131620472898365,0.0,0.0,0.0,9.754486369977624
2023-11-12,14.484942296003666,2.447241216831524,16.867476129624002,14.484942296003666,14.484942296003666,-0.3290682324384019,-0.3290682324384019,-0.3290682324384019,0.010181840655575989,0.010181840655575989,0.010181840655575989,-0.33925007309397787,-0.33925007309397787,-0.33925007309397787,0.0,0.0,0.0,9.718407937685493
2023-11-13,14.485280450167828,2.4330454450218766,16.25322174403586,14.485280450167828,14.485280450167828,-0.3470791360375435,-0.3470791360375435,-0.3470791360375435,0.010907444896296112,0.010907444896296112,0.010907444896296112,-0.3579865809338396,-0.3579865809338396,-0.3579865809338396,0.0,0.0,0.0,9.45774182626206
2023-11-14,14.485618604331991,2.2072719045558546,15.882860836679292,14.485618604331991,14.485618604331991,-0.36515219685229117,-0.36515219685229117,-0.36515219685229117,0.012406381182327259,0.012406381182327259,0.012406381182327259,-0.37755857803461845,-0.37755857803461845,-0.37755857803461845,0.0,0.0,0.0,9.196163148195744
2023-11-15,14.485956758496153,1.8088028611833857,15.053172945136176,14.485956758496153,14.485956758496153,-0.39828103935906206,-0.39828103935906206,-0.39828103935906206,-0.00030065994857367056,-0.00030065994857367056,-0.00030065994857367056,-0.3979803794104884,-0.3979803794104884,-0.3979803794104884,0.0,0.0,0.0,8.716474844611875
2023-11-16,14.486294912660313,1.4478721869678963,15.319268175531876,14.486294912660313,14.486294912660313,-0.4256502221361602,-0.4256502221361602,-0.4256502221361602,-0.006403302799970513,-0.006403302799970513,-0.006403302799970513,-0.41924691933618974,-0.41924691933618974,-0.41924691933618974,0.0,0.0,0.0,8.320200265156522
2023-11-17,14.486633066824478,0.6352503429684137,14.76821671562606,14.486633066824478,14.486633066824478,-0.4628794866104434,-0.4628794866104434,-0.4628794866104434,-0.02154615213901262,-0.02154615213901262,-0.02154615213901262,-0.4413333344714308,-0.4413333344714308,-0.4413333344714308,0.0,0.0,0.0,7.78106779013889
2023-11-18,14.486971220988638,0.5117806544638461,13.930780823822719,14.486971220988638,14.486971220988638,-0.46944054417510916,-0.46944054417510916,-0.46944054417510916,-0.005245551846647066,-0.005245551846647066,-0.005245551846647066,-0.4641949923284621,-0.4641949923284621,-0.4641949923284621,0.0,0.0,0.0,7.686199567558586
2023-11-19,14.4873093751528,0.5757226073190242,13.85049166400853,14.4873093751528,14.4873093751528,-0.4775861299828412,-0.4775861299828412,-0.4775861299828412,0.010181840655561887,0.010181840655561887,0.010181840655561887,-0.4877679706384031,-0.4877679706384031,-0.4877679706384031,0.0,0.0,0.0,7.568371356809441
2023-11-20,14.487647529316963,0.2604976929665473,13.909839182021217,14.487647529316963,14.487647529316963,-0.5010625373304392,-0.5010625373304392,-0.5010625373304392,0.01090744489632409,0.01090744489632409,0.01090744489632409,-0.5119699822267633,-0.5119699822267633,-0.5119699822267633,0.0,0.0,0.0,7.228430098328338
2023-11-21,14.487985683481124,-0.04419238157377952,14.014540527868256,14.487985683481124,14.487985683481124,-0.5242953479210736,-0.5242953479210736,-0.5242953479210736,0.012406381182328306,0.012406381182328306,0.012406381182328306,-0.5367017291034019,-0.5367017291034019,-0.5367017291034019,0.0,0.0,0.0,6.892002188884855
2023-11-22,14.488323837645288,-0.3143850864804184,12.70105725207867,14.488323837645288,14.488323837645288,-0.5621493188331447,-0.5621493188331447,-0.5621493188331447,-0.0003006599485817639,-0.0003006599485817639,-0.0003006599485817639,-0.5618486588845629,-0.5618486588845629,-0.5618486588845629,0.0,0.0,0.0,6.343722461278976
2023-11-23,14.488661991809447,-1.180726896225718,12.553644431138698,14.488661991809447,14.488661991809447,-0.5936863894593593,-0.5936863894593593,-0.5936863894593593,-0.006403302799975447,-0.006403302799975447,-0.006403302799975447,-0.5872830866593838,-0.5872830866593838,-0.5872830866593838,0.0,0.0,0.0,5.886940565795048
2023-11-24,14.489000145973609,-1.6516963806730496,12.54106717124491,14.489000145973609,14.489000145973609,-0.6344127883965716,-0.6344127883965716,-0.6344127883965716,-0.021546152138988126,-0.021546152138988126,-0.021546152138988126,-0.6128666362575834,-0.6128666362575834,-0.6128666362575834,0.0,0.0,0.0,5.296993162288159
2023-11-25,14.489338300137772,-1.7913383268666672,12.490135878459581,14.489338300137772,14.489338300137772,-0.6436984986478016,-0.6436984986478016,-0.6436984986478016,-0.005245551846639041,-0.005245551846639041,-0.005245551846639041,-0.6384529468011626,-0.6384529468011626,-0.6384529468011626,0.0,0.0,0.0,5.162572989938998
2023-11-26,14.489676454301934,-1.4295788883826162,11.242763942151912,14.489676454301934,14.489676454301934,-0.6537087429861818,-0.6537087429861818,-0.6537087429861818,0.010181840655604275,0.010181840655604275,0.010181840655604275,-0.6638905836417861,-0.6638905836417861,-0.6638905836417861,0.0,0.0,0.0,5.017648273083742
2023-11-27,14.490014608466097,-2.1458268888223295,11.4430863802453,14.490014608466097,14.490014608466097,-0.6781186425808565,-0.6781186425808565,-0.6781186425808565,0.010907444896316495,0.010907444896316495,0.010907444896316495,-0.689026087477173,-0.689026087477173,-0.689026087477173,0.0,0.0,0.0,4.664065571196287
2023-11-28,14.490352762630259,-2.4369797806094216,11.16395106307742,14.490352762630259,14.490352762630259,-0.7013007105582504,-0.7013007105582504,-0.7013007105582504,0.012406381182313162,0.012406381182313162,0.012406381182313162,-0.7137070917405635,-0.7137070917405635,-0.7137070917405635,0.0,0.0,0.0,4.328258073957952
2023-11-29,14.49069091679442,-3.141462892788025,10.610494204987397,14.49069091679442,14.49069091679442,-0.738086096321851,-0.738086096321851,-0.738086096321851,-0.00030065994858985336,-0.00030065994858985336,-0.00030065994858985336,-0.7377854363732611,-0.7377854363732611,-0.7377854363732611,0.0,0.0,0.0,3.795313425011123
2023-11-30,14.491029070958582,-3.941999510865412,10.18642350596186,14.491029070958582,14.491029070958582,-0.7675235086673491,-0.7675235086673491,-0.7675235086673491,-0.00640330279998038,-0.00640330279998038,-0.00640330279998038,-0.7611202058673687,-0.7611202058673687,-0.7611202058673687,0.0,0.0,0.0,3.3688235942158955
2023-12-01,14.491367225122744,-4.430630075640774,9.286528447957032,14.491367225122744,14.491367225122744,-0.8051267731618232,-0.8051267731618232,-0.8051267731618232,-0.02154615213900791,-0.02154615213900791,-0.02154615213900791,-0.7835806210228153,-0.7835806210228153,-0.7835806210228153,0.0,0.0,0.0,2.823979492456665
2023-12-02,14.491705379286905,-4.331592486712528,9.154830323845779,14.491705379286905,14.491705379286905,-0.8102942690068207,-0.8102942690068207,-0.8102942690068207,-0.005245551846734345,-0.005245551846734345,-0.005245551846734345,-0.8050487171600864,-0.8050487171600864,-0.8050487171600864,0.0,0.0,0.0,2.7491595623154117
2023-12-03,14.492043533451069,-3.71982068203232,9.507486121736834,14.492043533451069,14.492043533451069,-0.815239905830974,-0.815239905830974,-0.815239905830974,0.010181840655590173,0.010181840655590173,0.010181840655590173,-0.8254217464865642,-0.8254217464865642,-0.8254217464865642,0.0,0.0,0.0,2.677551327942043
2023-12-04,14.492381687615232,-4.750526781759444,9.083403751603786,14.492381687615232,14.492381687615232,-0.8337068039119997,-0.8337068039119997,-0.8337068039119997,0.01090744489633356,0.01090744489633356,0.01090744489633356,-0.8446142488083332,-0.8446142488083332,-0.8446142488083332,0.0,0.0,0.0,2.4099844697607447
2023-12-05,14.492719841779394,-5.054492449538806,9.200738723856158,14.492719841779394,14.492719841779394,-0.850153361467865,-0.850153361467865,-0.850153361467865,0.012406381182330398,0.012406381182330398,0.012406381182330398,-0.8625597426501954,-0.8625597426501954,-0.8625597426501954,0.0,0.0,0.0,2.1716853514786174
2023-12-06,14.493057995943555,-4.896537355384803,8.833495844688303,14.493057995943555,14.493057995943555,-0.879512657839224,-0.879512657839224,-0.879512657839224,-0.0003006599485590412,-0.0003006599485590412,-0.0003006599485590412,-0.879211997890665,-0.879211997890665,-0.879211997890665,0.0,0.0,0.0,1.746230037713221
2023-12-07,14.493396150107717,-5.446144318696402,8.555779590837693,14.493396150107717,14.493396150107717,-0.9009491638157372,-0.9009491638157372,-0.9009491638157372,-0.006403302800001426,-0.006403302800001426,-0.006403302800001426,-0.8945458610157357,-0.8945458610157357,-0.8945458610157357,0.0,0.0,0.0,1.4355830078179446
2023-12-08,14.493734304271879,-5.696813816029685,7.971383346597157,14.493734304271879,14.493734304271879,-0.9301037669238024,-0.9301037669238024,-0.9301037669238024,-0.02154615213900245,-0.02154615213900245,-0.02154615213900245,-0.9085576147847999,-0.9085576147847999,-0.9085576147847999,0.0,0.0,0.0,1.0130574310758684
